datetime	USA	Canada	Mexico	Italy	France	Germany	Spain	UK	Japan	S. Korea	India	Philippines	Brazil	Venezuela	Peru	South Africa	Egypt	Nigeria	Ethiopia	Iran	Israel	Australia

2020-07-22 17:15:04.050299	1.1995887756347656	0.2959476113319397	0.2763107120990753	0.40480419993400574	0.271684467792511	0.24335211515426636	0.5693407654762268	0.4365804195404053	0.020348450168967247	0.027070842683315277	0.08644284307956696	0.06595025211572647	1.0192594528198242	0.04492202401161194	1.0981699228286743	0.6437471508979797	0.08704599738121033	0.01833757385611534	0.009630875661969185	0.33196476101875305	0.6315380930900574	0.050533562898635864	
2020-07-25 15:58:26.918637	1.242445940410308	0.2999113405133157	0.2933971323795436	0.40619018023041514	0.2765716095768159	0.24463398964923375	0.5826591669411841	0.438844462373846	0.022759966378249626	0.02748629610554566	0.09687367768762561	0.06976021900423356	1.1024522145730198	0.05015835593970166	1.1402482857045284	0.7115247360884215	0.08899450863074358	0.019180692166801593	0.010379808257202272	0.33816409994129387	0.6871325689284371	0.05331396801648196	
2020-07-26 05:15:05.093118	1.242445940410308	0.2999113405133157	0.2933971323795436	0.40619018023041514	0.2765716095768159	0.24463398964923375	0.5826591669411841	0.438844462373846	0.022759966378249626	0.02748629610554566	0.09687367768762561	0.06976021900423356	1.1024522145730198	0.05015835593970166	1.1402482857045284	0.7115247360884215	0.08899450863074358	0.019180692166801593	0.010379808257202272	0.33816409994129387	0.6871325689284371	0.05331396801648196	
2020-07-26 10:44:11.714306	1.2622336973367625	0.300838685571576	0.2986331952440355	0.40664335873680024	0.2765716095768159	0.24499802121986575	0.5826591669411841	0.43997429750291267	0.023231200310071927	0.02759942448860851	0.10039982590345174	0.07155614950238033	1.12651466295657	0.05015835593970166	1.1521463124275633	0.7321018218409477	0.08949385194054582	0.01939316954784459	0.011040887137238619	0.33816409994129387	0.7010311898686794	0.05470613121220473	
2020-07-27 10:45:04.966647	1.2791498760534097	0.3017792784163829	0.30288347290622114	0.4070634585200916	0.2765716095768159	0.24540382690516044	0.5826591669411841	0.4410717253662172	0.023711131512447994	0.027648186722687325	0.10401800281236062	0.0734141345096094	1.1380775475122797	0.05437836765726753	1.1670469000620953	0.7510417107509878	0.08996192521920585	0.019662404585467568	0.012149933942562753	0.34666243234298155	0.7157963083737746	0.05648260988167632	
2020-07-28 10:45:05.148191	1.2961415828660539	0.30363131897559426	0.3067405223248432	0.4073413197940796	0.2804797799217511	0.24615934160748848	0.5962641935761089	0.44208076977744354	0.023711131512447994	0.027702800424855595	0.10747473095891649	0.07486694007518342	1.1490316611096087	0.05622462278370259	1.1819687179252947	0.763006230621516	0.09037234437794742	0.01997675468344899	0.012653571668274653	0.3495602946385416	0.7447026671372712	0.058568893882027066	
2020-07-29 10:45:04.907831	1.314792188779177	0.304646099425062	0.31233103352722175	0.4076754148973271	0.28159049081946885	0.2469757271626107	0.6001739544138142	0.44293661620506763	0.024773779841926476	0.027796423914286914	0.1109901545711393	0.07635716085946882	1.1682338214166252	0.05827484514315334	1.1980066392384243	0.7752000592156058	0.09082673701798273	0.020279462185208878	0.013221577600726935	0.35273556117192645	0.7689299390505613	0.06001595928828539	
2020-07-30 10:45:13.089381	1.3374460858925266	0.305907288704296	0.3167922738762896	0.40815174850987795	0.283723055743087	0.2469757271626107	0.6045178954758378	0.44406055910399567	0.025664064082248472	0.02783153272282366	0.1147671715550382	0.07801164357956034	1.2007301469028775	0.05827484514315334	1.2152273875772954	0.7943574541943179	0.09122640710351916	0.02047544588827137	0.013752180386019268	0.3558739198453432	0.7920480940808395	0.061106160326062656	
2020-07-31 10:45:06.460692	1.3579993956000067	0.3067789930590607	0.32278764729393467	0.4087835521209697	0.285832640441235	0.24805230577477486	0.6104830612178289	0.4453067657782986	0.026703783243903385	0.027901750339897155	0.11875831829331471	0.08155970139297225	1.2279399505503914	0.06280432438667405	1.2358783342908166	0.8129820436094609	0.09161825968127005	0.02070878292087795	0.014452402094478818	0.35899441987683994	0.8131097615572002	0.06393362416864327	
2020-08-01 10:45:13.260378	1.378247873912043	0.30813821595873936	0.3293476561382351	0.40941039392359735	0.28789473267341176	0.2502305274679007	0.6170962890680391	0.4466030564087791	0.027176598497644554	0.027962215510154882	0.12289729064882644	0.08519171530690726	1.2525838834042342	0.06531874803505705	1.2578455551817014	0.8315526780308249	0.0919319371811654	0.02093290289814248	0.015248306272417316	0.3621780204431208	0.8199377623682419	0.06629441922167176	
2020-08-02 10:45:12.641017	1.3958933519236376	0.30889863890651287	0.3367592717111997	0.409898305089231	0.28789473267341176	0.2505169785398734	0.6170962890680391	0.44773878376798426	0.028527838077316223	0.027962215510154882	0.1268635823936168	0.08964321376725277	1.2739388535300697	0.068374739853861	1.2804345184835526	0.8485940255972607	0.09216450803778561	0.02112015465403882	0.01565626152865027	0.36521160841727324	0.8351072464036019	0.06777285731966466	
2020-08-03 10:45:12.674790	1.4102470133992975	0.3096537627396677	0.3405232493561973	0.41029194189404733	0.28789473267341176	0.25112449352168226	0.6170962890680391	0.44883326551621955	0.030102044047548106	0.02806559144640197	0.13070212092115924	0.09416315470085082	1.2860766361623959	0.07105796397094663	1.3006547948441116	0.862411562285392	0.09232769851280904	0.02126762753951159	0.01565626152865027	0.3684083053209621	0.8436797956452142	0.0702865942448993	
2020-08-04 10:45:13.893446	1.424025452895844	0.31004324766413704	0.34422052556343075	0.41055491774264313	0.29306681541919816	0.2521736205727823	0.6353446914024488	0.4502002629083627	0.03151416452109614	0.028131908084749156	0.13447384806679435	0.09703317574590753	1.2939055059602462	0.07105796397094663	1.3135445765348834	0.8714776873338461	0.09248111710310053	0.021407338694169997	0.016778355943448807	0.3715014221015147	0.8653768946691337	0.07183562089929507	
2020-08-05 10:45:04.965513	1.441404467784761	0.3120569112192166	0.34898890276545946	0.41086916561203435	0.294658579036755	0.2530580382574981	0.6476642879151303	0.4511872114565695	0.03251909460053598	0.028196274233733186	0.1382788359763074	0.10274857854565	1.3181824825949726	0.07539050933431425	1.3341378983420222	0.8789909202175937	0.09259056221209828	0.02155481157964276	0.01728982223484535	0.37477669702965183	0.8854680848728588	0.07344739293716003	
2020-08-06 10:45:14.017106	1.45735721010887	0.31310348635639607	0.35375029958446635	0.41150427709543536	0.29725534451486757	0.25430529396671264	0.6539802199467186	0.452499705719931	0.03341570412853345	0.028280145276348746	0.14235722881416785	0.10583944063773491	1.3450700234090311	0.07841836774166776	1.3575942681294173	0.8934221949599629	0.09271075639430118	0.02177650601602781	0.017689079084762038	0.37798768084687684	0.9049007369272957	0.0762513272609397	
2020-08-07 10:45:14.077989	1.4754099356140806	0.31409442079007993	0.3588614911526786	0.41216750549346626	0.2997126966251287	0.2556742913815156	0.6627237113605802	0.4538991103778362	0.03464280993757407	0.0283191550636118	0.14688895354488313	0.109015171396653	1.3700696215214028	0.07841836774166776	1.3812053152971016	0.9074285741263212	0.09283876808428962	0.021948234310295436	0.018179669200999535	0.3811236583680375	0.9248879474232384	0.07789055040407243	
2020-08-08 10:58:17.822047	1.4929777707429903	0.3152178330892296	0.3640711836813102	0.41308047825085537	0.3032179470168228	0.25701345014298804	0.6723633678679856	0.45518214349050495	0.0359268433356939	0.028403026106227358	0.1513481422742001	0.11202116482190476	1.393700661119145	0.084984002638914	1.406881760425119	0.9197235683337466	0.09297655165901	0.02216313723221792	0.018659821229657515	0.3840405698816457	0.9357133903334687	0.07949840085547055	
2020-08-09 10:45:05.493234	1.5099628310831867	0.31584312861422803	0.3691086934287365	0.41365439409653293	0.3032179470168228	0.2576758682469249	0.6723633678679856	0.45629872110175984	0.0359268433356939	0.02847324372330085	0.1560147216488736	0.1157909762486549	1.4172093819771814	0.084984002638914	1.4285274949961866	0.9327267218345238	0.09313974213403343	0.02238289123589938	0.01935656357559056	0.3865705441536527	0.9527429558080466	0.08116899669033789	
